trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,log_ret,log_return_5_days,daily_open_close_change_log,daily_high_low_change_log,hidden_states
2017-03-29,399300.SZ,3465.1933,3472.9665,3483.0571,3455.5529,3469.8093,-4.616,-0.133,104851706.0,114663468.2,-0.00133121815460768,0.0043796358596015494,-0.00224071035443707,0.005141967641131728,1
2017-03-30,399300.SZ,3436.758,3461.6159,3467.3049,3422.366,3465.1933,-28.4353,-0.8206,116376922.0,122088021.6,-0.00823983237435755,-0.007311574648715791,-0.007206918022374609,0.008849021155771908,1
2017-03-31,399300.SZ,3456.0455,3434.8222,3456.3051,3430.8197,3436.758,19.2875,0.5612,91577491.0,100984904.8,0.00559643121711417,-0.00966201413108081,0.006159853310684582,7.511193084575041e-05,1
2017-04-05,399300.SZ,3503.8932,3476.4231,3504.5379,3475.1486,3456.0455,47.8477,1.3845,143399017.0,160742981.1,0.0137496767931786,0.007406207706539547,0.007870772793520331,0.00018397840903894291,1
2017-04-06,399300.SZ,3514.0469,3507.9879,3517.7779,3495.7246,3503.8932,10.1537,0.2898,136767004.0,145221644.1,0.00289364313180407,0.012668700613131634,0.0017257110442354673,0.001061175571416939,1
2017-04-07,399300.SZ,3517.4634,3514.4521,3526.815,3506.3885,3514.0469,3.4165,0.0972,140293204.0,144559675.5,0.000971768545616314,0.01497168731335563,0.0008564665443078212,0.0026550925340167453,1
2017-04-10,399300.SZ,3505.1392,3519.4597,3522.7955,3502.0826,3517.4634,-12.3242,-0.3504,141887380.0,155747834.5,-0.00350987044376083,0.019701649243952346,-0.0040772491191241045,0.0050246161641265275,1
2017-04-11,399300.SZ,3517.328,3503.8294,3520.1315,3466.139,3505.1392,12.1888,0.3477,165945832.0,189457268.6,0.00347137605428571,0.017576594081123886,0.0038451257712548426,0.00079673642123268,1
2017-04-12,399300.SZ,3509.4387,3514.5723,3523.0975,3497.9991,3517.328,-7.8893,-0.2243,181824537.0,202154571.4,-0.00224550028536008,0.0015814170025851837,-0.0014617291784038144,0.0038844640927315766,1
2017-04-13,399300.SZ,3514.5662,3500.2838,3518.4385,3496.5699,3509.4387,5.1275,0.1461,129981813.0,133345929.0,0.00145999354607795,0.00014776741685906813,0.004072052783859803,0.00110117952609734,1
2017-04-14,399300.SZ,3486.5045,3516.8103,3517.4664,3476.9468,3514.5662,-28.0617,-0.7984,135474078.0,130425385.3,-0.00801644533547829,-0.00884044646423554,-0.008654755651017254,0.008841299351210807,1
2017-04-17,399300.SZ,3479.9417,3475.7381,3480.5696,3453.6759,3486.5045,-6.5628,-0.1882,117164961.0,123884371.2,-0.00188411759827822,-0.007214693618752932,0.001208681432332881,0.00018041778100474914,1
2017-04-18,399300.SZ,3462.7429,3474.8892,3489.0845,3462.6297,3479.9417,-17.1988,-0.4942,110927823.0,126790853.4,-0.00495452009499431,-0.015640589768032953,-0.0035015729388412353,0.007578360207785906,1
2017-04-19,399300.SZ,3445.8761,3452.9904,3459.3524,3418.514,3462.7429,-16.8668,-0.4871,121349264.0,127050362.4,-0.00488283794826572,-0.01827792743093859,-0.002062455483622827,0.0039032211922993554,1
2017-04-20,399300.SZ,3461.5481,3444.5225,3465.6088,3440.7151,3445.8761,15.672,0.4548,114184208.0,133977258.3,0.00453773402012203,-0.015200186956894512,0.004930628566864215,0.001172400314803923,1
2017-04-21,399300.SZ,3466.7865,3461.389,3475.5622,3449.5421,3461.5481,5.2384,0.1513,104419110.0,115208831.7,0.00151216744012217,-0.005671574181294048,0.001558130590655793,0.0025281659142954993,1
2017-04-24,399300.SZ,3431.2587,3458.2279,3458.2279,3403.9792,3466.7865,-35.5278,-1.0248,114660791.0,122778154.3,-0.0103009223978585,-0.014088378980874339,-0.007829128445319355,0.007829128445319355,1
2017-04-25,399300.SZ,3440.9743,3427.7322,3449.6716,3422.6521,3431.2587,9.7156,0.2831,94072148.0,107599357.2,0.00282749623675649,-0.0063063626491235425,0.003855781698028693,0.0025243800783965042,1
2017-04-26,399300.SZ,3445.1832,3440.2526,3466.5651,3439.1505,3440.9743,4.2089,0.1223,111940029.0,131316579.2,0.00122242354291657,-0.0002011011579412525,0.0014321826492906808,0.00618713740180965,1
2017-04-27,399300.SZ,3446.7202,3435.1017,3449.2723,3399.5392,3445.1832,1.537,0.0446,123298425.0,134610947.8,0.000446030635160355,-0.004292804542902928,0.003376579983514816,0.0007401690522463866,1
2017-04-28,399300.SZ,3439.753,3439.5735,3439.904,3417.2375,3446.7202,-6.9672,-0.2021,101632351.0,113761006.6,-0.00202344572463353,-0.00782841770765863,5.218534112039208e-05,4.389753734201918e-05,1
2017-05-02,399300.SZ,3426.5766,3427.9169,3436.3064,3418.6652,3439.753,-13.1764,-0.3831,92797462.0,101635858.6,-0.00383797951502984,-0.0013654748248299597,-0.0003910719346613689,0.00283548663701616,1
2017-05-03,399300.SZ,3413.1282,3421.7586,3432.2248,3403.0782,3426.5766,-13.4484,-0.3925,91669624.0,97854119.0,-0.00393245548571919,-0.008125426547305636,-0.0025253979588359954,0.005579449165043826,1
2017-05-04,399300.SZ,3404.3864,3404.9379,3421.3953,3391.277,3413.1282,-8.7418,-0.2561,103482075.0,106985952.5,-0.00256451369859612,-0.011912363788818325,-0.00016198376723153274,0.00498373254597162,1
2017-05-05,399300.SZ,3382.5502,3393.4831,3395.4532,3366.5568,3404.3864,-21.8362,-0.6414,109895333.0,117464939.5,-0.00643479573592565,-0.018793190159904327,-0.0032269349936999703,0.003807320482160037,1
2017-05-08,399300.SZ,3358.8125,3369.1084,3374.1571,3339.5743,3382.5502,-23.7377,-0.7018,123749287.0,126885426.4,-0.00704243315897202,-0.02381217759424281,-0.0030606507390142923,0.00455805609651172,1
2017-05-09,399300.SZ,3352.5324,3342.5981,3358.0463,3327.5901,3358.8125,-6.2801,-0.187,76771668.0,85528831.7,-0.00187148833104445,-0.021845686410257414,0.0029676217037941655,0.0016433459727984712,1
2017-05-10,399300.SZ,3337.7007,3350.6502,3369.4345,3336.003,3352.5324,-14.8317,-0.4424,92082628.0,102194980.7,-0.00443384380672462,-0.02234707473126285,-0.003872259806470879,0.009462769379473102,1
2017-05-11,399300.SZ,3356.6459,3322.9455,3359.6003,3312.8921,3337.7007,18.9452,0.5676,109252890.0,111576379.0,0.00566007460027329,-0.014122486432393444,0.010090642954725837,0.0008797772155997308,1
2017-05-12,399300.SZ,3385.3787,3350.9371,3387.2677,3349.1671,3356.6459,28.7328,0.856,93386466.0,97522124.5,0.00852354467970784,0.0008358539832400425,0.010225737967042292,0.000557832178861517,1
2017-05-15,399300.SZ,3399.1937,3391.5881,3406.581,3391.5881,3385.3787,13.815,0.4081,82977611.0,92183332.8,0.00407248040969854,0.011950767551910602,0.0022399786664024646,0.0021708925807431,1
2017-05-16,399300.SZ,3428.6491,3390.925,3428.8531,3373.552,3399.1937,29.4554,0.8665,105242416.0,112814103.2,0.00862807876321448,0.022450334646169523,0.011063589673295127,5.949688213391369e-05,1
2017-05-17,399300.SZ,3409.9656,3423.19,3433.9695,3408.1541,3428.6491,-18.6835,-0.5449,99736837.0,110553451.8,-0.00546413193469419,0.021420046518199953,-0.0038706616049193343,0.007014677397307878,1
2017-05-18,399300.SZ,3398.1127,3387.6655,3409.9319,3383.935,3409.9656,-11.8529,-0.3476,85759589.0,88091166.0,-0.00348201399969028,0.012277957918236382,0.003079148167351775,0.0034721311532095456,1
2017-05-19,399300.SZ,3403.8492,3395.2318,3405.9448,3392.3776,3398.1127,5.7365,0.1688,71473525.0,78397081.6,0.0016867196389434,0.005441132877471944,0.0025348733495942355,0.0006154665078419441,1
2017-05-22,399300.SZ,3411.2387,3400.5882,3424.1776,3391.1748,3403.8492,7.3895,0.2171,92539559.0,99021121.5,0.002168571558963,0.0035372240267363964,0.003127063806877217,0.0037858456269965757,1
2017-05-23,399300.SZ,3424.194,3405.0254,3434.7662,3401.5338,3411.2387,12.9553,0.3798,116911033.0,126767856.0,0.0037906350867285,-0.0013002196497495788,0.005613716361086318,0.003082743758323403,1
